index,datetime,symbol,open,high,low,close,volume,ma,ema,sellclose,buyclose,sell,buy
0,2023-02-23 09:15:00,NSE:HDFCBANK,1618.85,1618.85,1605.8,1606.95,252144.0,,,NaN,NaN,,
1,2023-02-23 09:18:00,NSE:HDFCBANK,1606.35,1611.4,1605.85,1608.15,109818.0,,,NaN,NaN,NaN,NaN
2,2023-02-23 09:21:00,NSE:HDFCBANK,1608.05,1608.2,1602.45,1603.3,70086.0,,,NaN,NaN,NaN,NaN
3,2023-02-23 09:24:00,NSE:HDFCBANK,1603.8,1607.6,1603.25,1604.95,45234.0,,,NaN,NaN,NaN,NaN
4,2023-02-23 09:27:00,NSE:HDFCBANK,1605.0,1605.45,1601.45,1602.25,115312.0,,1605.1200000000001,NaN,NaN,NaN,NaN
5,2023-02-23 09:30:00,NSE:HDFCBANK,1602.25,1604.8,1602.1,1603.9,69910.0,,1604.7133333333334,NaN,NaN,NaN,NaN
6,2023-02-23 09:33:00,NSE:HDFCBANK,1603.8,1603.85,1598.65,1599.3,86225.0,,1602.908888888889,NaN,NaN,NaN,NaN
7,2023-02-23 09:36:00,NSE:HDFCBANK,1599.1,1602.6,1599.1,1601.8,82661.0,,1602.5392592592593,NaN,NaN,NaN,NaN
8,2023-02-23 09:39:00,NSE:HDFCBANK,1601.8,1601.8,1599.45,1600.15,92188.0,,1601.742839506173,NaN,NaN,NaN,NaN
9,2023-02-23 09:42:00,NSE:HDFCBANK,1600.15,1600.95,1595.75,1595.9,65097.0,,1599.7952263374486,NaN,NaN,NaN,NaN
10,2023-02-23 09:45:00,NSE:HDFCBANK,1595.55,1596.4,1592.1,1596.0,61035.0,,1598.5301508916325,NaN,NaN,NaN,NaN
11,2023-02-23 09:48:00,NSE:HDFCBANK,1595.7,1598.1,1593.85,1597.8,58049.0,,1598.2867672610882,NaN,NaN,NaN,NaN
12,2023-02-23 09:51:00,NSE:HDFCBANK,1597.75,1600.75,1596.55,1599.75,45785.0,,1598.7745115073922,1599.75,NaN,NaN,NaN
13,2023-02-23 09:54:00,NSE:HDFCBANK,1599.5,1606.35,1599.5,1604.25,124332.0,,1600.5996743382614,NaN,NaN,NaN,1599.75
14,2023-02-23 09:57:00,NSE:HDFCBANK,1604.2,1605.4,1601.15,1602.4,44782.0,,1601.1997828921742,NaN,NaN,NaN,NaN
15,2023-02-23 10:00:00,NSE:HDFCBANK,1602.3,1607.9,1601.9,1607.9,40515.0,,1603.433188594783,NaN,NaN,NaN,NaN
16,2023-02-23 10:03:00,NSE:HDFCBANK,1608.25,1611.7,1608.0,1610.45,118355.0,,1605.7721257298554,NaN,NaN,NaN,NaN
17,2023-02-23 10:06:00,NSE:HDFCBANK,1609.9,1611.75,1608.3,1610.2,65540.0,,1607.2480838199035,NaN,NaN,NaN,NaN
18,2023-02-23 10:09:00,NSE:HDFCBANK,1610.25,1611.5,1605.0,1605.0,42003.0,,1606.4987225466023,NaN,1605.0,NaN,NaN
19,2023-02-23 10:12:00,NSE:HDFCBANK,1605.0,1607.85,1604.5,1607.45,34797.0,,1606.8158150310683,1607.45,NaN,1605.0,NaN
20,2023-02-23 10:15:00,NSE:HDFCBANK,1607.3,1609.25,1606.4,1608.65,28749.0,1603.642857142857,1607.4272100207122,NaN,NaN,NaN,1607.45
21,2023-02-23 10:18:00,NSE:HDFCBANK,1608.45,1609.25,1607.15,1608.0,27183.0,1603.6928571428573,1607.6181400138082,NaN,NaN,NaN,NaN
22,2023-02-23 10:21:00,NSE:HDFCBANK,1607.8,1608.0,1605.05,1605.9,35056.0,1603.5857142857144,1607.0454266758722,NaN,1605.9,NaN,NaN
23,2023-02-23 10:24:00,NSE:HDFCBANK,1605.95,1608.15,1605.15,1606.0,29518.0,1603.7142857142858,1606.696951117248,NaN,NaN,1605.9,NaN
24,2023-02-23 10:27:00,NSE:HDFCBANK,1606.25,1609.8,1606.2,1609.3,19104.0,1603.9214285714286,1607.5646340781655,1609.3,NaN,NaN,NaN
25,2023-02-23 10:30:00,NSE:HDFCBANK,1609.7,1610.9,1608.9,1610.0,34087.0,1604.290476190476,1608.376422718777,NaN,NaN,NaN,1609.3
26,2023-02-23 10:33:00,NSE:HDFCBANK,1610.35,1610.8,1605.65,1606.15,33077.0,1604.397619047619,1607.6342818125179,NaN,1606.15,NaN,NaN
27,2023-02-23 10:36:00,NSE:HDFCBANK,1606.6,1607.25,1605.15,1606.0,16034.0,1604.7166666666667,1607.0895212083453,NaN,NaN,1606.15,NaN
28,2023-02-23 10:39:00,NSE:HDFCBANK,1605.2,1606.6,1605.2,1606.0,16452.0,1604.9166666666667,1606.7263474722301,NaN,NaN,NaN,NaN
29,2023-02-23 10:42:00,NSE:HDFCBANK,1606.1,1610.35,1605.5,1609.4,130210.0,1605.357142857143,1607.6175649814868,1609.4,NaN,NaN,NaN
30,2023-02-23 10:45:00,NSE:HDFCBANK,1609.4,1609.7,1603.7,1605.25,123914.0,1605.8023809523809,1606.8283766543245,NaN,1605.25,NaN,1609.4
31,2023-02-23 10:48:00,NSE:HDFCBANK,1605.2,1608.65,1604.0,1606.5,98048.0,1606.3023809523809,1606.7189177695498,NaN,NaN,1605.25,NaN
32,2023-02-23 10:51:00,NSE:HDFCBANK,1606.4,1607.95,1602.7,1607.15,231181.0,1606.7476190476189,1606.8626118463665,1607.15,NaN,NaN,NaN
