index,datetime,symbol,open,high,low,close,volume,ma,ema,sellclose,buyclose,sell,buy
25,2023-02-22 14:39:00,NSE:RELIANCE,2387.0,2388.6,2385.0,2385.05,32843.0,2384.980952380952,2385.9000382481395,NaN,2385.05,NaN,NaN
26,2023-02-22 14:42:00,NSE:RELIANCE,2385.0,2385.2,2383.0,2383.4,28262.0,2384.7619047619046,2385.0666921654265,NaN,NaN,2385.05,NaN
27,2023-02-22 14:45:00,NSE:RELIANCE,2383.4,2385.4,2382.8,2385.3,31083.0,2384.5714285714284,2385.1444614436177,2385.3,NaN,NaN,NaN
28,2023-02-22 14:48:00,NSE:RELIANCE,2385.0,2388.0,2384.85,2386.45,32474.0,2384.5642857142857,2385.5796409624118,NaN,NaN,NaN,2385.3
29,2023-02-22 14:51:00,NSE:RELIANCE,2387.0,2388.0,2384.5,2384.8,32812.0,2384.569047619048,2385.319760641608,NaN,2384.8,NaN,NaN
30,2023-02-22 14:54:00,NSE:RELIANCE,2384.75,2385.75,2383.35,2383.45,33393.0,2384.509523809524,2384.696507094405,NaN,NaN,2384.8,NaN
31,2023-02-22 14:57:00,NSE:RELIANCE,2383.4,2384.75,2382.8,2383.95,27725.0,2384.4928571428572,2384.44767139627,NaN,NaN,NaN,NaN
32,2023-02-22 15:00:00,NSE:RELIANCE,2382.95,2384.4,2381.1,2381.1,66170.0,2384.2999999999997,2383.3317809308464,NaN,NaN,NaN,NaN
33,2023-02-22 15:03:00,NSE:RELIANCE,2381.15,2381.3,2379.95,2379.95,77668.0,2384.102380952381,2382.2045206205644,NaN,NaN,NaN,NaN
34,2023-02-22 15:06:00,NSE:RELIANCE,2379.95,2380.05,2376.2,2378.85,85744.0,2383.7666666666664,2381.086347080376,NaN,NaN,NaN,NaN
35,2023-02-22 15:09:00,NSE:RELIANCE,2378.85,2380.0,2377.0,2378.95,105425.0,2383.6166666666663,2380.3742313869175,NaN,NaN,NaN,NaN
36,2023-02-22 15:12:00,NSE:RELIANCE,2379.0,2379.9,2378.85,2379.65,63023.0,2383.5166666666664,2380.1328209246117,NaN,NaN,NaN,NaN
37,2023-02-22 15:15:00,NSE:RELIANCE,2379.7,2380.05,2378.0,2379.0,85720.0,2383.340476190476,2379.755213949741,NaN,NaN,NaN,NaN
38,2023-02-22 15:18:00,NSE:RELIANCE,2379.0,2379.85,2376.85,2377.2,99850.0,2383.1166666666663,2378.903475966494,NaN,NaN,NaN,NaN
39,2023-02-22 15:21:00,NSE:RELIANCE,2377.2,2378.9,2377.1,2378.0,65228.0,2382.838095238095,2378.602317310996,NaN,NaN,NaN,NaN
40,2023-02-22 15:24:00,NSE:RELIANCE,2377.9,2378.5,2376.55,2378.4,79042.0,2382.5047619047614,2378.5348782073306,NaN,NaN,NaN,NaN
41,2023-02-22 15:27:00,NSE:RELIANCE,2378.4,2378.4,2375.05,2377.0,85201.0,2382.185714285714,2378.0232521382204,NaN,NaN,NaN,NaN
42,2023-02-23 09:15:00,NSE:RELIANCE,2379.0,2379.0,2366.0,2369.65,179484.0,2381.480952380952,2375.232168092147,NaN,NaN,NaN,NaN
43,2023-02-23 09:18:00,NSE:RELIANCE,2370.0,2371.45,2363.3,2364.1,73878.0,2380.490476190476,2371.5214453947647,NaN,NaN,NaN,NaN
44,2023-02-23 09:21:00,NSE:RELIANCE,2363.7,2368.0,2361.35,2368.0,54249.0,2379.5142857142855,2370.3476302631766,NaN,NaN,NaN,NaN
45,2023-02-23 09:24:00,NSE:RELIANCE,2368.0,2372.55,2366.0,2370.75,49668.0,2378.7142857142853,2370.4817535087845,2370.75,NaN,NaN,NaN
46,2023-02-23 09:27:00,NSE:RELIANCE,2371.3,2372.0,2368.1,2368.5,28525.0,2377.92619047619,2369.8211690058565,NaN,2368.5,NaN,2370.75
47,2023-02-23 09:30:00,NSE:RELIANCE,2368.4,2368.6,2362.35,2363.45,52289.0,2376.97619047619,2367.697446003904,NaN,NaN,2368.5,NaN
48,2023-02-23 09:33:00,NSE:RELIANCE,2363.0,2368.0,2362.25,2367.45,43928.0,2376.1261904761895,2367.614964002603,NaN,NaN,NaN,NaN
49,2023-02-23 09:36:00,NSE:RELIANCE,2368.25,2369.65,2366.7,2368.1,29762.0,2375.25238095238,2367.776642668402,2368.1,NaN,NaN,NaN
50,2023-02-23 09:39:00,NSE:RELIANCE,2368.1,2371.85,2367.1,2371.85,30543.0,2374.635714285713,2369.1344284456013,NaN,NaN,NaN,2368.1
51,2023-02-23 09:42:00,NSE:RELIANCE,2371.6,2372.15,2368.05,2368.25,30558.0,2373.9119047619038,2368.839618963734,NaN,2368.25,NaN,NaN
52,2023-02-23 09:45:00,NSE:RELIANCE,2367.95,2370.3,2367.5,2369.8,35407.0,2373.2380952380945,2369.1597459758227,2369.8,NaN,2368.25,NaN
53,2023-02-23 09:48:00,NSE:RELIANCE,2370.0,2375.4,2369.55,2375.4,40539.0,2372.9666666666662,2371.2398306505484,NaN,NaN,NaN,2369.8
54,2023-02-23 09:51:00,NSE:RELIANCE,2375.0,2379.9,2374.85,2379.85,68786.0,2372.9619047619044,2374.1098871003655,NaN,NaN,NaN,NaN
55,2023-02-23 09:54:00,NSE:RELIANCE,2379.05,2384.95,2377.95,2382.05,89047.0,2373.1142857142854,2376.756591400244,NaN,NaN,NaN,NaN
56,2023-02-23 09:57:00,NSE:RELIANCE,2382.45,2383.9,2379.35,2381.5,33174.0,2373.235714285714,2378.3377276001625,NaN,NaN,NaN,NaN
57,2023-02-23 10:00:00,NSE:RELIANCE,2381.1,2384.0,2379.25,2383.25,28088.0,2373.407142857143,2379.9751517334416,NaN,NaN,NaN,NaN
58,2023-02-23 10:03:00,NSE:RELIANCE,2384.0,2385.0,2382.25,2382.25,30538.0,2373.5619047619048,2380.733434488961,NaN,NaN,NaN,NaN
59,2023-02-23 10:06:00,NSE:RELIANCE,2382.75,2383.55,2379.5,2381.9,29141.0,2373.785714285714,2381.122289659307,NaN,NaN,NaN,NaN
60,2023-02-23 10:09:00,NSE:RELIANCE,2381.9,2383.5,2380.25,2381.0,16558.0,2373.9285714285716,2381.0815264395383,NaN,2381.0,NaN,NaN
61,2023-02-23 10:12:00,NSE:RELIANCE,2381.0,2382.5,2380.4,2381.1,18786.0,2374.057142857143,2381.0876842930256,2381.1,NaN,2381.0,NaN
62,2023-02-23 10:15:00,NSE:RELIANCE,2381.0,2382.0,2379.55,2380.7,26816.0,2374.233333333333,2380.95845619535,NaN,2380.7,NaN,2381.1
63,2023-02-23 10:18:00,NSE:RELIANCE,2380.55,2381.9,2380.25,2381.05,12286.0,2374.77619047619,2380.9889707969,2381.05,NaN,2380.7,NaN
64,2023-02-23 10:21:00,NSE:RELIANCE,2380.75,2381.65,2379.25,2379.9,14049.0,2375.5285714285715,2380.6259805312666,NaN,2379.9,NaN,2381.05
65,2023-02-23 10:24:00,NSE:RELIANCE,2379.65,2383.4,2379.65,2383.25,24341.0,2376.254761904762,2381.500653687511,2383.25,NaN,2379.9,NaN
66,2023-02-23 10:27:00,NSE:RELIANCE,2383.2,2386.8,2382.75,2386.1,28095.0,2376.985714285714,2383.0337691250074,NaN,NaN,NaN,2383.25
67,2023-02-23 10:30:00,NSE:RELIANCE,2385.65,2386.85,2384.2,2386.15,24447.0,2377.8261904761903,2384.072512750005,NaN,NaN,NaN,NaN
68,2023-02-23 10:33:00,NSE:RELIANCE,2386.05,2386.05,2381.0,2381.0,18324.0,2378.6619047619047,2383.0483418333365,NaN,2381.0,NaN,NaN
69,2023-02-23 10:36:00,NSE:RELIANCE,2381.3,2382.5,2380.15,2382.0,19919.0,2379.354761904762,2382.6988945555577,NaN,NaN,2381.0,NaN
70,2023-02-23 10:39:00,NSE:RELIANCE,2382.4,2384.3,2381.0,2384.25,33431.0,2380.12380952381,2383.215929703705,2384.25,NaN,NaN,NaN
71,2023-02-23 10:42:00,NSE:RELIANCE,2383.95,2385.85,2382.6,2385.5,10883.0,2380.77380952381,2383.9772864691367,NaN,NaN,NaN,2384.25
72,2023-02-23 10:45:00,NSE:RELIANCE,2385.85,2392.9,2384.4,2389.9,51797.0,2381.8047619047625,2385.951524312758,NaN,NaN,NaN,NaN
73,2023-02-23 10:48:00,NSE:RELIANCE,2389.8,2391.9,2389.0,2391.8,35572.0,2382.8523809523813,2387.9010162085056,NaN,NaN,NaN,NaN
74,2023-02-23 10:51:00,NSE:RELIANCE,2391.4,2391.75,2385.45,2386.85,29035.0,2383.397619047619,2387.550677472337,NaN,2386.85,NaN,NaN
75,2023-02-23 10:54:00,NSE:RELIANCE,2386.8,2387.6,2383.65,2384.0,25558.0,2383.5952380952385,2386.3671183148913,NaN,NaN,2386.85,NaN
76,2023-02-23 10:57:00,NSE:RELIANCE,2384.0,2386.9,2383.35,2385.4,20013.0,2383.7547619047623,2386.044745543261,NaN,NaN,NaN,NaN
77,2023-02-23 11:00:00,NSE:RELIANCE,2385.15,2386.55,2384.1,2385.0,25545.0,2383.921428571429,2385.6964970288404,NaN,NaN,NaN,NaN
78,2023-02-23 11:03:00,NSE:RELIANCE,2385.85,2385.9,2384.7,2385.8,16743.0,2384.0428571428574,2385.730998019227,2385.8,NaN,NaN,NaN
79,2023-02-23 11:06:00,NSE:RELIANCE,2385.1,2388.8,2385.1,2388.8,11016.0,2384.3547619047627,2386.753998679485,NaN,NaN,NaN,2385.8
80,2023-02-23 11:09:00,NSE:RELIANCE,2388.6,2391.0,2388.4,2390.85,14458.0,2384.780952380953,2388.11933245299,NaN,NaN,NaN,NaN
81,2023-02-23 11:12:00,NSE:RELIANCE,2390.85,2393.5,2389.8,2392.5,31177.0,2385.3285714285716,2389.57955496866,NaN,NaN,NaN,NaN
82,2023-02-23 11:15:00,NSE:RELIANCE,2392.5,2394.4,2392.05,2394.0,19332.0,2385.9428571428575,2391.0530366457733,NaN,NaN,NaN,NaN
83,2023-02-23 11:18:00,NSE:RELIANCE,2394.0,2394.0,2391.5,2392.95,30267.0,2386.526190476191,2391.685357763849,NaN,NaN,NaN,NaN
84,2023-02-23 11:21:00,NSE:RELIANCE,2392.5,2393.55,2390.3,2390.95,12362.0,2386.997619047619,2391.4402385092326,NaN,2390.95,NaN,NaN
85,2023-02-23 11:24:00,NSE:RELIANCE,2390.45,2391.2,2388.3,2389.6,27352.0,2387.459523809524,2390.8268256728215,NaN,NaN,2390.95,NaN
86,2023-02-23 11:27:00,NSE:RELIANCE,2389.5,2393.5,2389.5,2392.2,23353.0,2387.885714285714,2391.2845504485476,2392.2,NaN,NaN,NaN
87,2023-02-23 11:30:00,NSE:RELIANCE,2392.5,2393.7,2392.0,2392.9,16387.0,2388.209523809524,2391.823033632365,NaN,NaN,NaN,2392.2
88,2023-02-23 11:33:00,NSE:RELIANCE,2392.9,2393.5,2392.0,2392.5,12025.0,2388.5119047619046,2392.0486890882435,NaN,NaN,NaN,NaN
89,2023-02-23 11:36:00,NSE:RELIANCE,2392.55,2394.45,2392.0,2393.35,14493.0,2389.1,2392.482459392162,NaN,NaN,NaN,NaN
90,2023-02-23 11:39:00,NSE:RELIANCE,2392.8,2393.35,2391.8,2392.6,15274.0,2389.6047619047617,2392.5216395947746,NaN,NaN,NaN,NaN
91,2023-02-23 11:42:00,NSE:RELIANCE,2393.0,2394.75,2392.3,2394.6,16960.0,2390.097619047619,2393.2144263965165,NaN,NaN,NaN,NaN
92,2023-02-23 11:45:00,NSE:RELIANCE,2394.6,2394.6,2392.35,2392.35,15108.0,2390.4238095238093,2392.9262842643443,NaN,2392.35,NaN,NaN
93,2023-02-23 11:48:00,NSE:RELIANCE,2392.9,2393.0,2392.0,2392.25,16199.0,2390.5357142857138,2392.7008561762295,NaN,NaN,2392.35,NaN
94,2023-02-23 11:51:00,NSE:RELIANCE,2392.25,2392.5,2391.1,2391.3,7660.0,2390.5119047619046,2392.2339041174864,NaN,NaN,NaN,NaN
95,2023-02-23 11:54:00,NSE:RELIANCE,2391.2,2391.3,2389.0,2389.65,11139.0,2390.645238095238,2391.372602744991,NaN,NaN,NaN,NaN
96,2023-02-23 11:57:00,NSE:RELIANCE,2389.7,2391.0,2387.4,2390.9,21868.0,2390.9738095238095,2391.215068496661,NaN,NaN,NaN,NaN
97,2023-02-23 12:00:00,NSE:RELIANCE,2390.9,2391.6,2390.8,2391.35,7637.0,2391.2571428571428,2391.2600456644404,2391.35,NaN,NaN,NaN
98,2023-02-23 12:03:00,NSE:RELIANCE,2391.35,2391.35,2391.0,2391.0,14430.0,2391.542857142857,2391.1733637762936,NaN,2391.0,NaN,2391.35
99,2023-02-23 12:06:00,NSE:RELIANCE,2391.05,2391.05,2387.15,2388.6,29876.0,2391.67619047619,2390.3155758508624,NaN,NaN,2391.0,NaN
100,2023-02-23 12:09:00,NSE:RELIANCE,2388.6,2388.85,2385.5,2387.1,19251.0,2391.5952380952376,2389.2437172339082,NaN,NaN,NaN,NaN
101,2023-02-23 12:12:00,NSE:RELIANCE,2387.7,2388.0,2385.0,2386.1,16839.0,2391.369047619047,2388.1958114892723,NaN,NaN,NaN,NaN
102,2023-02-23 12:15:00,NSE:RELIANCE,2386.45,2387.3,2385.1,2386.85,11827.0,2391.0999999999995,2387.747207659515,NaN,NaN,NaN,NaN
103,2023-02-23 12:18:00,NSE:RELIANCE,2386.1,2386.1,2382.4,2383.7,25469.0,2390.609523809523,2386.3981384396766,NaN,NaN,NaN,NaN
104,2023-02-23 12:21:00,NSE:RELIANCE,2384.25,2384.35,2382.3,2383.75,15440.0,2390.171428571428,2385.515425626451,NaN,NaN,NaN,NaN
105,2023-02-23 12:24:00,NSE:RELIANCE,2383.15,2383.15,2380.8,2382.0,21691.0,2389.7452380952373,2384.3436170843006,NaN,NaN,NaN,NaN
106,2023-02-23 12:27:00,NSE:RELIANCE,2382.5,2385.6,2382.5,2383.5,14595.0,2389.454761904761,2384.0624113895337,NaN,NaN,NaN,NaN
107,2023-02-23 12:30:00,NSE:RELIANCE,2384.1,2386.05,2381.65,2382.15,29606.0,2388.97619047619,2383.4249409263557,NaN,NaN,NaN,NaN
108,2023-02-23 12:33:00,NSE:RELIANCE,2381.85,2382.15,2380.95,2381.0,16541.0,2388.4095238095233,2382.616627284237,NaN,NaN,NaN,NaN
109,2023-02-23 12:36:00,NSE:RELIANCE,2380.95,2383.25,2380.95,2383.05,16924.0,2387.9595238095235,2382.761084856158,2383.05,NaN,NaN,NaN
110,2023-02-23 12:39:00,NSE:RELIANCE,2382.6,2383.4,2381.5,2381.6,12344.0,2387.3999999999996,2382.374056570772,NaN,2381.6,NaN,2383.05
111,2023-02-23 12:42:00,NSE:RELIANCE,2382.3,2382.65,2380.5,2381.15,15075.0,2386.8547619047617,2381.966037713848,NaN,NaN,2381.6,NaN
112,2023-02-23 12:45:00,NSE:RELIANCE,2381.0,2382.6,2377.0,2379.05,34869.0,2386.114285714286,2380.9940251425655,NaN,NaN,NaN,NaN
113,2023-02-23 12:48:00,NSE:RELIANCE,2378.3,2381.65,2378.3,2380.3,18614.0,2385.5404761904765,2380.762683428377,NaN,NaN,NaN,NaN
114,2023-02-23 12:51:00,NSE:RELIANCE,2379.65,2385.55,2379.65,2385.55,18228.0,2385.221428571429,2382.358455618918,2385.55,NaN,NaN,NaN
115,2023-02-23 12:54:00,NSE:RELIANCE,2385.55,2386.5,2383.25,2385.5,23399.0,2384.9452380952384,2383.4056370792787,NaN,NaN,NaN,2385.55
116,2023-02-23 12:57:00,NSE:RELIANCE,2385.0,2386.2,2384.1,2385.25,15187.0,2384.7357142857145,2384.0204247195193,NaN,NaN,NaN,NaN
117,2023-02-23 13:00:00,NSE:RELIANCE,2385.2,2385.2,2381.65,2384.9,16018.0,2384.4500000000003,2384.3136164796797,NaN,NaN,NaN,NaN
118,2023-02-23 13:03:00,NSE:RELIANCE,2384.6,2386.25,2383.6,2384.2,13532.0,2384.109523809524,2384.2757443197866,NaN,2384.2,NaN,NaN
119,2023-02-23 13:06:00,NSE:RELIANCE,2385.1,2388.15,2383.75,2387.8,17930.0,2383.957142857143,2385.450496213191,2387.8,NaN,2384.2,NaN
120,2023-02-23 13:09:00,NSE:RELIANCE,2387.55,2389.5,2387.45,2388.1,20773.0,2383.9333333333334,2386.3336641421274,NaN,NaN,NaN,2387.8
121,2023-02-23 13:12:00,NSE:RELIANCE,2388.1,2388.95,2385.75,2387.35,15175.0,2383.9452380952384,2386.672442761418,NaN,NaN,NaN,NaN
122,2023-02-23 13:15:00,NSE:RELIANCE,2387.35,2388.0,2385.25,2387.2,17266.0,2383.997619047619,2386.8482951742785,NaN,NaN,NaN,NaN
123,2023-02-23 13:18:00,NSE:RELIANCE,2387.05,2387.95,2384.35,2385.1,23317.0,2383.914285714286,2386.265530116186,NaN,2385.1,NaN,NaN
124,2023-02-23 13:21:00,NSE:RELIANCE,2385.55,2386.4,2384.8,2385.6,15836.0,2384.0047619047623,2386.043686744124,NaN,NaN,2385.1,NaN
125,2023-02-23 13:24:00,NSE:RELIANCE,2385.6,2386.2,2384.0,2385.0,15236.0,2384.064285714286,2385.695791162749,NaN,NaN,NaN,NaN
126,2023-02-23 13:27:00,NSE:RELIANCE,2384.95,2386.8,2383.55,2383.55,25891.0,2384.1380952380955,2384.9805274418327,NaN,NaN,NaN,NaN
127,2023-02-23 13:30:00,NSE:RELIANCE,2384.6,2385.55,2383.5,2384.9,29730.0,2384.2047619047626,2384.953684961222,NaN,NaN,NaN,NaN
128,2023-02-23 13:33:00,NSE:RELIANCE,2384.65,2384.95,2383.45,2383.45,24564.0,2384.266666666667,2384.4524566408145,NaN,NaN,NaN,NaN
129,2023-02-23 13:36:00,NSE:RELIANCE,2383.45,2384.2,2380.05,2380.65,39035.0,2384.2500000000005,2383.1849710938764,NaN,NaN,NaN,NaN
130,2023-02-23 13:39:00,NSE:RELIANCE,2381.05,2381.45,2379.6,2380.65,23251.0,2384.1357142857146,2382.339980729251,NaN,NaN,NaN,NaN
131,2023-02-23 13:42:00,NSE:RELIANCE,2380.65,2383.85,2380.0,2383.6,24793.0,2384.2309523809527,2382.7599871528337,2383.6,NaN,NaN,NaN
132,2023-02-23 13:45:00,NSE:RELIANCE,2383.75,2384.15,2382.0,2383.2,17319.0,2384.3285714285716,2382.906658101889,NaN,NaN,NaN,2383.6
133,2023-02-23 13:48:00,NSE:RELIANCE,2383.2,2384.45,2380.85,2383.5,26198.0,2384.540476190476,2383.104438734593,NaN,NaN,NaN,NaN
134,2023-02-23 13:51:00,NSE:RELIANCE,2383.5,2385.15,2383.15,2383.4,23224.0,2384.6880952380952,2383.202959156395,NaN,NaN,NaN,NaN
135,2023-02-23 13:54:00,NSE:RELIANCE,2383.65,2384.8,2382.0,2382.7,19446.0,2384.5523809523806,2383.0353061042633,NaN,2382.7,NaN,NaN
136,2023-02-23 13:57:00,NSE:RELIANCE,2383.2,2384.4,2382.05,2383.5,27742.0,2384.4571428571426,2383.190204069509,2383.5,NaN,2382.7,NaN
137,2023-02-23 14:00:00,NSE:RELIANCE,2383.5,2385.0,2383.25,2384.25,34939.0,2384.4095238095233,2383.543469379673,NaN,NaN,NaN,2383.5
138,2023-02-23 14:03:00,NSE:RELIANCE,2384.95,2385.95,2384.0,2385.0,28276.0,2384.414285714285,2384.0289795864487,NaN,NaN,NaN,NaN
139,2023-02-23 14:06:00,NSE:RELIANCE,2385.25,2385.55,2384.25,2385.0,37484.0,2384.4523809523807,2384.3526530576323,NaN,NaN,NaN,NaN
140,2023-02-23 14:09:00,NSE:RELIANCE,2385.0,2385.5,2383.0,2383.95,30051.0,2384.269047619047,2384.218435371755,NaN,2383.95,NaN,NaN
141,2023-02-23 14:12:00,NSE:RELIANCE,2383.95,2384.7,2383.5,2384.15,25737.0,2384.080952380952,2384.19562358117,NaN,NaN,2383.95,NaN
142,2023-02-23 14:15:00,NSE:RELIANCE,2384.15,2384.5,2383.15,2383.5,22194.0,2383.8976190476187,2383.963749054113,NaN,NaN,NaN,NaN
143,2023-02-23 14:18:00,NSE:RELIANCE,2383.5,2383.7,2382.75,2383.25,29908.0,2383.7095238095235,2383.725832702742,NaN,NaN,NaN,NaN
144,2023-02-23 14:21:00,NSE:RELIANCE,2383.2,2383.4,2382.25,2383.0,25611.0,2383.6095238095236,2383.4838884684946,NaN,NaN,NaN,NaN
145,2023-02-23 14:24:00,NSE:RELIANCE,2382.5,2383.05,2380.5,2382.15,37856.0,2383.445238095238,2383.0392589789963,NaN,NaN,NaN,NaN
146,2023-02-23 14:27:00,NSE:RELIANCE,2382.05,2382.1,2380.2,2381.85,30000.0,2383.295238095238,2382.642839319331,NaN,NaN,NaN,NaN
147,2023-02-23 14:30:00,NSE:RELIANCE,2381.2,2381.9,2378.35,2380.55,79175.0,2383.152380952381,2381.9452262128875,NaN,NaN,NaN,NaN
148,2023-02-23 14:33:00,NSE:RELIANCE,2380.55,2381.8,2377.0,2377.5,37454.0,2382.7999999999997,2380.463484141925,NaN,NaN,NaN,NaN
149,2023-02-23 14:36:00,NSE:RELIANCE,2377.35,2378.85,2375.6,2375.6,31310.0,2382.42619047619,2378.8423227612834,NaN,NaN,NaN,NaN
150,2023-02-23 14:39:00,NSE:RELIANCE,2375.6,2378.35,2375.6,2378.0,25494.0,2382.2999999999997,2378.5615485075223,NaN,NaN,NaN,NaN
151,2023-02-23 14:42:00,NSE:RELIANCE,2378.0,2382.1,2377.05,2381.1,43378.0,2382.3214285714284,2379.407699005015,2381.1,NaN,NaN,NaN
152,2023-02-23 14:45:00,NSE:RELIANCE,2381.05,2382.95,2380.05,2380.9,25301.0,2382.192857142857,2379.90513267001,NaN,NaN,NaN,2381.1
153,2023-02-23 14:48:00,NSE:RELIANCE,2380.0,2380.4,2376.3,2378.35,27011.0,2381.9619047619044,2379.38675511334,NaN,2378.35,NaN,NaN
154,2023-02-23 14:51:00,NSE:RELIANCE,2377.6,2379.15,2377.05,2377.55,22977.0,2381.6785714285716,2378.7745034088935,NaN,NaN,2378.35,NaN
155,2023-02-23 14:54:00,NSE:RELIANCE,2377.4,2377.9,2376.0,2377.0,23501.0,2381.3738095238095,2378.183002272596,NaN,NaN,NaN,NaN
156,2023-02-23 14:57:00,NSE:RELIANCE,2377.0,2378.15,2375.45,2377.15,33264.0,2381.109523809524,2377.8386681817306,NaN,NaN,NaN,NaN
157,2023-02-23 15:00:00,NSE:RELIANCE,2377.2,2377.3,2372.3,2372.45,126325.0,2380.5833333333335,2376.042445454487,NaN,NaN,NaN,NaN
158,2023-02-23 15:03:00,NSE:RELIANCE,2372.45,2372.45,2367.9,2370.45,124963.0,2379.92619047619,2374.178296969658,NaN,NaN,NaN,NaN
159,2023-02-23 15:06:00,NSE:RELIANCE,2370.4,2371.4,2368.0,2369.7,98081.0,2379.197619047619,2372.685531313105,NaN,NaN,NaN,NaN
160,2023-02-23 15:09:00,NSE:RELIANCE,2369.7,2370.5,2367.0,2367.45,110716.0,2378.3619047619045,2370.9403542087366,NaN,NaN,NaN,NaN
161,2023-02-23 15:12:00,NSE:RELIANCE,2367.45,2369.0,2365.5,2365.5,150618.0,2377.483333333333,2369.1269028058246,NaN,NaN,NaN,NaN
162,2023-02-23 15:15:00,NSE:RELIANCE,2365.0,2365.5,2362.15,2363.8,150880.0,2376.5142857142855,2367.3512685372166,NaN,NaN,NaN,NaN
163,2023-02-23 15:18:00,NSE:RELIANCE,2363.8,2366.5,2362.9,2365.65,159950.0,2375.6642857142856,2366.7841790248112,NaN,NaN,NaN,NaN
164,2023-02-23 15:21:00,NSE:RELIANCE,2365.75,2370.6,2365.6,2370.0,118882.0,2375.0333333333333,2367.856119349874,2370.0,NaN,NaN,NaN
165,2023-02-23 15:24:00,NSE:RELIANCE,2370.05,2370.05,2363.1,2364.2,160188.0,2374.138095238095,2366.637412899916,NaN,2364.2,NaN,2370.0
